Config, App, Score, Cycles, Mem Efficiency (%), 1# bottleneck, 2# bottleneck, 3# bottleneck, 4# bottleneck, 5# bottleneck, #1 IF Improv %[activity],#2 IF Improv %[activity],#3 IF Improv %[activity],#4 IF Improv %[activity],#5 IF Improv %[activity], Ave FPS, Min FPS, Max FPS, Time (ms), Ave Power (Watt), Ave Freq (MHz), Ave Shader Freq (MHz),TotDcallNum,ExTDPDcallNum,SNum,ONum,ASNum,AONum
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.7958,16399387577,53.7,MCS (38%),ALU (26.7%),SPI (9.9%),VS Wave (8.8%),LDS (4.7%),MCS (15.2%),ALU (11.2%),SPI (2.5%),VS Wave (4.8%),LDS (1.5%),73.39,50.15,108.63,7454.27,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.688,53360623892,55.6,MCS (43.2%),ALU (30.7%),SPI (10%),LDS (5.7%),DB (4%),MCS (16.1%),ALU (13.7%),SPI (2.1%),LDS (1.7%),DB (1.5%),32.23,21.9,43.4,24254.83,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-4096K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.628,86707854559,53,MCS (57.5%),SPI (17.3%),TCP (11.6%),ALU (6%),PS GPR (3.5%),MCS (18.3%),SPI (4.5%),TCP (0.7%),ALU (1.2%),PS GPR (1%),25.52,22.13,38.09,39412.66,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8684,12280874292,50.3,MCS (21.1%),ALU (17.1%),PosBuf (17.1%),SPI (15.2%),TCP (6.4%),MCS (7.7%),ALU (1.6%),PosBuf (5.6%),SPI (7%),TCP (1.3%),81.87,73.83,91.48,5582.22,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,Grid2_38x21,0.7103,46327440641,56.1,PS GPR (38.9%),ALU (15.8%),SPI (14.5%),TCP (12%),MCS (7.2%),PS GPR (10.3%),ALU (5.6%),SPI (6.3%),TCP (0.9%),MCS (3%),60.34,42.79,31959.27,21057.93,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.8712,32113487725,26.3,ALU (22.7%),PS GPR (19.8%),SPI (17%),TCP (13.5%),MCS (8.3%),ALU (3.8%),PS GPR (2.6%),SPI (6.1%),TCP (0.8%),MCS (1.7%),67.67,27.51,2761.64,14597.04,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.8196,51550904827,27.6,ALU (24.4%),PS GPR (20.2%),SPI (17.5%),MCS (12.6%),TCP (11.2%),ALU (4.2%),PS GPR (2.6%),SPI (6.1%),MCS (2.5%),TCP (0.6%),42.71,17.47,2178.35,23432.23,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.804,16233559126,51.3,MCS (36.9%),ALU (27%),SPI (10.3%),VS Wave (8.9%),LDS (4.7%),MCS (14.3%),ALU (11.4%),SPI (2.7%),VS Wave (4.9%),LDS (1.6%),74.14,50.8,108.98,7378.89,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.697,52672729168,52.7,MCS (42%),ALU (31.3%),SPI (10.4%),LDS (5.8%),DB (4.2%),MCS (15%),ALU (13.9%),SPI (2.3%),LDS (1.8%),DB (1.7%),32.65,22.25,43.6,23942.15,0,2200,2200,0,0,0,0,0,0
Navi11-128b-14m-2200e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-8192K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.6467,84202754593,51.4,MCS (52.1%),SPI (18.7%),TCP (13.7%),ALU (7.2%),PS GPR (3.6%),MCS (15.8%),SPI (5.3%),TCP (0.8%),ALU (1.4%),PS GPR (1%),26.28,22.78,38.94,38273.98,0,2200,2200,0,0,0,0,0,0
Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,3.0527,3493541235,42.2,ALU (15.9%),Primitive (13.5%),SPI (12.4%),PosBuf (9.2%),HS Wave (8.9%),ALU (3.8%),Primitive (4.1%),SPI (5.2%),PosBuf (1.9%),HS Wave (3%),287.8,257.7,317.43,1587.97,0,2200,2200,0,0,0,0,0,0
Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Grid2_38x21,2.6706,12320887119,48.8,PS GPR (34.3%),ALU (14.7%),SPI (13.4%),TCP (11.3%),MCS (6.2%),PS GPR (9%),ALU (5.1%),SPI (5.9%),TCP (0.8%),MCS (2.5%),226.9,162.59,59524.79,5600.4,0,2200,2200,0,0,0,0,0,0
Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,3.1354,8922684885,10.6,ALU (22.3%),PS GPR (18.1%),SPI (15.3%),VS Wave (14.2%),TCP (12.1%),ALU (3.7%),PS GPR (2.3%),SPI (5.5%),VS Wave (8.6%),TCP (0.8%),243.53,109.87,4746.68,4055.77,0,2200,2200,0,0,0,0,0,0
Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,3.0855,13692964796,10.1,ALU (24.7%),PS GPR (19.6%),SPI (16.7%),TCP (10.7%),VS Wave (9.2%),ALU (4.5%),PS GPR (2.5%),SPI (5.9%),TCP (0.6%),VS Wave (5.6%),160.79,69.87,3390.62,6224.07,0,2200,2200,0,0,0,0,0,0
Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,2.3432,5569860824,45.7,MCS (35.5%),VS Wave (31.7%),ALU (18%),SPI (5.3%),LDS (3.4%),MCS (14.6%),VS Wave (22.2%),ALU (7.8%),SPI (1.3%),LDS (0.8%),216.07,151.95,397.3,2531.75,0,2200,2200,0,0,0,0,0,0
Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,2.3096,15896360263,45.8,MCS (50.9%),ALU (25.2%),VS Wave (10.8%),SPI (4.7%),LDS (2.9%),MCS (21.9%),ALU (10.5%),VS Wave (7.5%),SPI (0.8%),LDS (0.6%),108.19,74.33,164.69,7225.62,0,2200,2200,0,0,0,0,0,0
Navi12-384b-14m-2200e-4SE8SA-80CU-32RB-32TCC-12MC-DCC-PBB-32768K-8PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,2.5156,21644984260,36.6,MCS (51.4%),SPI (18.3%),TCP (11.2%),ALU (5.8%),PS Wave (3.1%),MCS (13.3%),SPI (5.3%),TCP (0.7%),ALU (1.1%),PS Wave (1.3%),102.24,88.07,150.61,9838.63,0,2200,2200,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.6554,6735124277,54.8,MCS (40.3%),SPI (13.5%),PosBuf (12.4%),TCP (5.1%),Vertex (5.1%),MCS (11.3%),SPI (5.6%),PosBuf (3.5%),TCP (1.1%),Vertex (1.1%),156.07,141.58,173.11,2928.31,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Grid2_38x21,1.4443,23817303279,57.8,PS GPR (36.8%),ALU (15.2%),SPI (13.3%),TCP (11.6%),MCS (9.6%),PS GPR (9.7%),ALU (5.2%),SPI (6%),TCP (0.9%),MCS (4.1%),122.71,87.51,45153.69,10355.35,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.4855,19688550102,61.4,MCS (38.7%),PS GPR (14.5%),ALU (14.4%),TCP (9.1%),SPI (8.6%),MCS (16.8%),PS GPR (1.9%),ALU (2.1%),TCP (0.5%),SPI (2.5%),115.38,56.14,4059.56,8560.24,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.3974,31607557078,59.7,MCS (45.4%),ALU (16%),PS GPR (13.7%),SPI (7.9%),TCP (6.4%),MCS (18.7%),ALU (2.3%),PS GPR (1.7%),SPI (2.4%),TCP (0.3%),72.82,35.58,3015.58,13742.42,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.49,9157670418,57.4,MCS (38.3%),ALU (23.1%),VS Wave (17.9%),SPI (7.8%),LDS (4.2%),MCS (15.4%),ALU (9.9%),VS Wave (11.3%),SPI (1.8%),LDS (1.3%),137.39,94.58,219.51,3981.6,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.3454,28529223471,60.6,MCS (46.5%),ALU (28.7%),SPI (7.4%),VS Wave (5.5%),LDS (5.3%),MCS (18.9%),ALU (12.5%),SPI (1.4%),VS Wave (3.4%),LDS (1.4%),63.02,42.72,88.79,12404.01,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-2048K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.2608,45150172355,54.1,MCS (61%),SPI (16%),TCP (10.1%),ALU (4.8%),PS GPR (3.1%),MCS (20.3%),SPI (3.6%),TCP (0.6%),ALU (1%),PS GPR (0.8%),51.24,44.4,76.82,19630.51,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.7014,6552998199,53,MCS (31.1%),SPI (14%),PosBuf (12.8%),ALU (7.6%),TCP (5.5%),MCS (8.9%),SPI (6%),PosBuf (3.6%),ALU (0.6%),TCP (1.2%),160.41,145.24,177.87,2849.13,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Grid2_38x21,1.4534,23667792817,56.1,PS GPR (37.1%),ALU (15.3%),SPI (13.8%),TCP (11.7%),MCS (8.3%),PS GPR (9.8%),ALU (5.3%),SPI (6.1%),TCP (0.9%),MCS (3.5%),123.49,87.95,46595.67,10290.34,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.6957,17247672834,39.3,ALU (19.3%),PS GPR (17.6%),MCS (16%),SPI (15.5%),TCP (12%),ALU (3.1%),PS GPR (2.3%),MCS (5.1%),SPI (5.1%),TCP (0.7%),131.71,57.2,4075.23,7498.99,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.6779,26323901073,57,ALU (23%),PS GPR (20.4%),SPI (17%),MCS (12%),TCP (11%),ALU (4.1%),PS GPR (2.7%),SPI (5.5%),MCS (2.3%),TCP (0.6%),87.44,36.5,3035.18,11445.17,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.5059,9060983764,53.9,MCS (37.1%),ALU (23.4%),VS Wave (18.1%),SPI (7.9%),LDS (4.2%),MCS (14.5%),ALU (10%),VS Wave (11.5%),SPI (2%),LDS (1.3%),138.86,95.9,220.45,3939.56,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.3815,27782694347,56.2,MCS (44.3%),ALU (29.4%),SPI (8.2%),VS Wave (5.6%),LDS (5.5%),MCS (16.8%),ALU (13%),SPI (1.7%),VS Wave (3.5%),LDS (1.5%),64.71,44.1,89.7,12079.43,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-4096K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.2793,44498388562,53.1,MCS (59.5%),SPI (16.4%),TCP (10.6%),ALU (5.2%),PS GPR (3.2%),MCS (19.1%),SPI (3.9%),TCP (0.6%),ALU (1%),PS GPR (0.9%),51.99,45.06,77.75,19347.13,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.7375,6416880522,49.7,MCS (22.7%),SPI (14.4%),PosBuf (13.2%),ALU (12.9%),TCP (5.9%),MCS (6.9%),SPI (6.4%),PosBuf (3.8%),ALU (1.2%),TCP (1.2%),163.81,147.98,181.89,2789.95,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Grid2_38x21,1.4598,23564234469,56.2,PS GPR (37.3%),ALU (15.4%),SPI (14%),TCP (11.8%),MCS (7.4%),PS GPR (9.8%),ALU (5.4%),SPI (6.1%),TCP (0.9%),MCS (3.1%),124.03,88.25,47780.97,10245.32,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.7547,16668206008,26.4,ALU (21.6%),PS GPR (18.8%),SPI (16.3%),TCP (13%),MCS (8.6%),ALU (3.6%),PS GPR (2.5%),SPI (5.8%),TCP (0.8%),MCS (1.8%),136.29,57.46,4081.06,7247.05,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.6711,26431562771,27.8,ALU (23.5%),PS GPR (19.5%),SPI (17%),MCS (13.3%),TCP (10.9%),ALU (4.1%),PS GPR (2.5%),SPI (5.9%),MCS (2.7%),TCP (0.6%),87.08,36.48,3035.04,11491.98,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.5207,8972618079,51.4,MCS (35%),ALU (24.2%),VS Wave (18.3%),SPI (8.6%),LDS (4.3%),MCS (13.6%),ALU (10.2%),VS Wave (11.6%),SPI (2.2%),LDS (1.4%),140.22,97.11,221.19,3901.14,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.4002,27412304987,52.9,MCS (42.7%),ALU (29.9%),SPI (9%),VS Wave (5.7%),LDS (5.5%),MCS (15.6%),ALU (13.2%),SPI (1.9%),VS Wave (3.6%),LDS (1.6%),65.59,44.84,90.14,11918.39,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-8192K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.3192,43152308099,51.3,MCS (55.1%),SPI (17.8%),TCP (11.9%),ALU (6.3%),PS GPR (3.3%),MCS (16.6%),SPI (4.7%),TCP (0.7%),ALU (1.2%),PS GPR (0.9%),53.62,46.48,79.57,18761.87,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.7846,6247375700,44.1,ALU (17.7%),SPI (15.2%),PosBuf (13.7%),MCS (13%),TCP (7%),ALU (3.4%),SPI (7.1%),PosBuf (3.9%),MCS (4.4%),TCP (1.3%),168.25,151.42,187.19,2716.25,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Grid2_38x21,1.47,23401673128,55.7,PS GPR (37.5%),ALU (15.6%),SPI (14.5%),TCP (11.9%),MCS (5.9%),PS GPR (9.9%),ALU (5.5%),SPI (6.3%),TCP (0.9%),MCS (2.4%),124.89,88.72,49922.63,10174.64,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.7744,16483009749,14.8,ALU (24.5%),PS GPR (19.9%),SPI (16.7%),TCP (13.3%),VS Wave (7.9%),ALU (4.2%),PS GPR (2.6%),SPI (6%),TCP (0.9%),VS Wave (4.3%),137.82,57.56,4084.49,7166.53,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.7038,25924560032,13.5,ALU (26.8%),PS GPR (22.8%),SPI (17.7%),TCP (11.4%),SX-DB (6.1%),ALU (4.9%),PS GPR (2.9%),SPI (6.3%),TCP (0.6%),SX-DB (0.5%),88.79,36.59,3039.28,11271.55,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.5361,8882678265,50.2,MCS (33.5%),ALU (24.6%),VS Wave (18.5%),SPI (9%),LDS (4.3%),MCS (12.8%),ALU (10.4%),VS Wave (11.8%),SPI (2.4%),LDS (1.4%),141.64,98.34,221.9,3862.03,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.419,27049952287,49.7,MCS (41.6%),ALU (30.3%),SPI (9.3%),VS Wave (5.8%),LDS (5.6%),MCS (14.5%),ALU (13.5%),SPI (2.2%),VS Wave (3.6%),LDS (1.6%),66.47,45.58,90.64,11760.85,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-16384K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.4108,40349310320,47.4,MCS (41.7%),SPI (21.2%),TCP (15.3%),ALU (9.9%),PS GPR (3.6%),MCS (10.8%),SPI (7%),TCP (1%),ALU (1.9%),PS GPR (1.1%),57.34,49.73,83.3,17543.18,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,1.8391,6062344190,35.6,ALU (18.3%),SPI (16.6%),PosBuf (14.4%),TCP (7.9%),Vertex (6.3%),ALU (6.2%),SPI (7.9%),PosBuf (4.1%),TCP (1.4%),Vertex (1.6%),173.39,155.63,193.37,2635.8,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Grid2_38x21,1.4847,23170150932,53.8,PS GPR (37.9%),ALU (15.7%),SPI (15.1%),TCP (12.3%),LDS (5.8%),PS GPR (10%),ALU (5.7%),SPI (6.5%),TCP (0.9%),LDS (3.4%),126.14,89.42,53685.06,10073.98,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Rome2_19x10_AA_Extreme,1.7818,16414885532,10.6,ALU (25%),PS GPR (20.1%),SPI (16.7%),TCP (13.6%),VS Wave (8%),ALU (4.4%),PS GPR (2.8%),SPI (6%),TCP (0.9%),VS Wave (4.4%),138.4,57.61,4087.2,7136.91,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,Rome2_25x14_AA_Extreme,1.7116,25805938037,10,ALU (27.4%),PS GPR (23.3%),SPI (17.8%),TCP (11.7%),SX-DB (6.1%),ALU (5.2%),PS GPR (3.4%),SPI (6.3%),TCP (0.7%),SX-DB (0.5%),89.19,36.61,3041.51,11219.97,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,SleepingDogs_25x16_Extreme,1.58,8635646228,47.7,MCS (29.9%),ALU (25.4%),VS Wave (19.3%),SPI (10.4%),LDS (4.4%),MCS (10.3%),ALU (10.9%),VS Wave (12.3%),SPI (3.1%),LDS (1.5%),145.7,101.69,223.86,3754.63,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,1.434,26765583555,48.2,MCS (40.3%),ALU (30.7%),SPI (9.8%),VS Wave (5.9%),LDS (5.7%),MCS (13.6%),ALU (13.7%),SPI (2.3%),VS Wave (3.7%),LDS (1.7%),67.17,46.13,91,11637.21,0,2300,2300,0,0,0,0,0,0
Navi10-256b-14m-2300e-2SE4SA-40CU-16RB-16TCC-8MC-DCC-PBB-32768K-4PreCull-4PostCull-BC,thief_veryhigh_3840x2160x32,1.4784,38503672634,38.8,SPI (25.8%),MCS (22.1%),TCP (17.3%),ALU (12%),Interp (11.7%),SPI (9.7%),MCS (6.6%),TCP (1.2%),ALU (2.8%),Interp (1.3%),60.09,52.39,86.52,16740.73,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8462,13176281167,56,MCS (44.8%),PosBuf (15.5%),SPI (13.8%),Vertex (5.4%),TCP (5.2%),MCS (14%),PosBuf (5.1%),SPI (5.7%),Vertex (1.2%),TCP (1.1%),79.78,72.28,89,5728.82,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,Grid2_38x21,0.7311,47051186064,57.9,PS GPR (38.3%),ALU (15.4%),SPI (13.4%),TCP (11.7%),MCS (10.3%),PS GPR (10.1%),ALU (5.3%),SPI (6%),TCP (0.9%),MCS (4.5%),62.12,44.2,30116.83,20457.04,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,Rome2_19x10_AA_Extreme,0.8069,36244574808,54.9,MCS (32.2%),PS GPR (16.2%),ALU (15.9%),SPI (12.1%),TCP (10.2%),MCS (12.9%),PS GPR (2.1%),ALU (2.4%),SPI (3.3%),TCP (0.6%),62.68,28.32,2809.43,15758.51,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,Rome2_25x14_AA_Extreme,0.79,55909531038,59.2,MCS (29.2%),ALU (19.8%),PS GPR (17.7%),SPI (13.4%),TCP (8.6%),MCS (10.1%),ALU (3.2%),PS GPR (2.2%),SPI (3.7%),TCP (0.4%),41.17,18.07,2260.68,24308.49,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,SleepingDogs_25x16_Extreme,0.7913,17243631572,58,MCS (47%),ALU (23.7%),VS Wave (8.1%),SPI (7.6%),LDS (4.4%),MCS (19.3%),ALU (10.3%),VS Wave (4.2%),SPI (1.7%),LDS (1.3%),72.97,49.3,111.78,7497.23,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,SleepingDogs_25x16_FXAA_SSAA_Extreme,0.6924,55437250896,60.3,MCS (47.6%),ALU (29.5%),SPI (7.8%),LDS (5.5%),DB (3.6%),MCS (19.3%),ALU (12.9%),SPI (1.5%),LDS (1.5%),DB (1.3%),32.43,21.89,44.76,24103.15,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-1024K-2PreCull-2PostCull-BC,thief_veryhigh_3840x2160x32,0.6296,90413190991,54.7,MCS (62.4%),SPI (15.9%),TCP (10%),ALU (4.7%),PS GPR (3.3%),MCS (21.6%),SPI (3.5%),TCP (0.6%),ALU (0.9%),PS GPR (0.9%),25.59,22.18,38.6,39310.08,0,2300,2300,0,0,0,0,0,0
Navi11-128b-14m-2300e-1SE2SA-20CU-8RB-8TCC-4MC-DCC-PBB-2048K-2PreCull-2PostCull-BC,3dm11_32bit_12x7_dx11_gt3_perf,0.8523,13081087772,55.4,MCS (44%),PosBuf (15.7%),SPI (14%),Vertex (5.5%),TCP (5.3%),MCS (13.3%),PosBuf (5.1%),SPI (5.8%),Vertex (1.2%),TCP (1.1%),80.36,72.8,89.62,5687.43,0,2300,2300,0,0,0,0,0,0
